Posição,Jogador,País,Posição Campo,Assistências,Finalizações certas,Finalizações,Finalizações convertidas Porcentagem (%),Chutes na área,Chutes fora da área,Cabeceios a gol,GE,Eficiência em GE,Escanteios
182,Ondrej Mihalik,,,0,0,0,0,0,0,0,0.0,0,0
183,Orbelin Pineda,MEX,mf,0,0,0,0,0,0,0,0.0,0,0
183,Orjan Nyland,,,0,0,0,0,0,0,0,0.0,0,0
183,Orkun Kokcu,,,0,0,0,0,0,0,0,0.0,0,0
183,Orlando Gill,,,0,0,0,0,0,0,0,0.0,0,0
183,Orlando Mosquera,,,0,0,0,0,0,0,0,0.0,0,0
183,Osama Faisal,,,0,0,0,0,0,0,0,0.0,0,0
183,Osamah Rashid,,,0,0,0,0,0,0,0,0.0,0,0
183,Oscar Bobb,,,0,0,0,0,0,0,0,0.0,0,0
183,Oscar Mingueza,,,0,0,0,0,0,0,0,0.0,0,0
183,Oscar Naasei,,,0,0,0,0,0,0,0,0.0,0,0
184,Oscar Romero,,,0,0,0,0,0,0,0,0.0,0,0
184,Oscar Zambrano,,,0,0,0,0,0,0,0,0.0,0,0
184,Osman Hadzikic,,,0,0,0,0,0,0,0,0.0,0,0
184,Oston Urunov,,,0,0,0,0,0,0,0,0.0,0,0
184,Oswin Appollis,RSA,fw,0,0,0,0,0,0,0,0.0,0,0
184,Otabek Shukurov,,,0,0,0,0,0,0,0,0.0,0,0
184,Othmane Maamma,,,0,0,0,0,0,0,0,0.0,0,0
184,Otto Rosengren,,,0,0,0,0,0,0,0,0.0,0,0
184,Oumar Diakite,,,0,0,0,0,0,0,0,0.0,0,0
184,Ousmane Dembele,,,0,0,0,0,0,0,0,0.0,0,0
185,Ousmane Diomande,,,0,0,0,0,0,0,0,0.0,0,0
185,Oussama Benbot,,,0,0,0,0,0,0,0,0.0,0,0
185,Oussama Targhalline,,,0,0,0,0,0,0,0,0.0,0,0
185,Ousseynou Niang,,,0,0,0,0,0,0,0,0.0,0,0
185,Owen Goodman,,,0,0,0,0,0,0,0,0.0,0,0
185,Owen Parker Price,,,0,0,0,0,0,0,0,0.0,0,0
185,Oybek Bozorov,,,0,0,0,0,0,0,0,0.0,0,0
185,Ozan Kabak,,,0,0,0,0,0,0,0,0.0,0,0
185,Pablo Barrios,,,0,0,0,0,0,0,0,0.0,0,0
185,Pablo Fornals,,,0,0,0,0,0,0,0,0.0,0,0
186,Paik Seungho,,,0,0,0,0,0,0,0,0.0,0,0
186,Pape Gueye,,,0,0,0,0,0,0,0,0.0,0,0
186,Pape Matar Sarr,,,0,0,0,0,0,0,0,0.0,0,0
186,Pape Sy,,,0,0,0,0,0,0,0,0.0,0,0
186,Parfait Guiagon,,,0,0,0,0,0,0,0,0.0,0,0
186,Park Jinseob,,,0,0,0,0,0,0,0,0.0,0,0
186,Park Seungwook,,,0,0,0,0,0,0,0,0.0,0,0
186,Pascal Gross,,,0,0,0,0,0,0,0,0.0,0,0
186,Pascal Loretz,,,0,0,0,0,0,0,0,0.0,0,0
186,Pathe Ciss,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Andrade,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Beach,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Berg,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Maswanganyi,RSA,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Pentz,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Schulte,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Wimmer,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrick Yazbek,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrik Carlgren,,,0,0,0,0,0,0,0,0.0,0,0
187,Patrik Hellebrand,,,0,0,0,0,0,0,0,0.0,0,0
188,Patrik Schick,,,0,0,0,0,0,0,0,0.0,0,0
188,Pau Cubarsi,,,0,0,0,0,0,0,0,0.0,0,0
188,Pau Torres,,,0,0,0,0,0,0,0,0.0,0,0
188,Paul Izzo,,,0,0,0,0,0,0,0,0.0,0,0
188,Paul Okon Engstler,,,0,0,0,0,0,0,0,0.0,0,0
188,Paul Reverson,,,0,0,0,0,0,0,0,0.0,0,0
188,Paul Wanner,,,0,0,0,0,0,0,0,0.0,0,0
188,Paulinho,,,0,0,0,0,0,0,0,0.0,0,0
188,Paulo Cardoso,,,0,0,0,0,0,0,0,0.0,0,0
188,Paulo Henrique,,,0,0,0,0,0,0,0,0.0,0,0
189,Pavel Bucha,,,0,0,0,0,0,0,0,0.0,0,0
189,Pavel Sulc,,,0,0,0,0,0,0,0,0.0,0,0
189,Paxten Aaronson,,,0,0,0,0,0,0,0,0.0,0,0
189,Payam Niazmand,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedri,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedro,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedro Goncalves,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedro Miguel,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedro Neto,,,0,0,0,0,0,0,0,0.0,0,0
189,Pedro Porro,,,0,0,0,0,0,0,0,0.0,0,0
190,Pedro Vite,,,0,0,0,0,0,0,0,0.0,0,0
190,Pervis Estupinan,,,0,0,0,0,0,0,0,0.0,0,0
190,Petar Musa,,,0,0,0,0,0,0,0,0.0,0,0
190,Petar Sucic,,,0,0,0,0,0,0,0,0.0,0,0
190,Peter Gwargis,,,0,0,0,0,0,0,0,0.0,0,0
190,Phil Foden,,,0,0,0,0,0,0,0,0.0,0,0
190,Philipp Koehn,,,0,0,0,0,0,0,0,0.0,0,0
190,Philipp Lienhart,,,0,0,0,0,0,0,0,0.0,0,0
190,Philipp Treu,,,0,0,0,0,0,0,0,0.0,0,0
190,Phillip Mwene,,,0,0,0,0,0,0,0,0.0,0,0
191,Pico Lopes,,,0,0,0,0,0,0,0,0.0,0,0
191,Piero Hincapie,,,0,0,0,0,0,0,0,0.0,0,0
191,Pierre Kalulu,,,0,0,0,0,0,0,0,0.0,0,0
191,Pouria Latififar,,,0,0,0,0,0,0,0,0.0,0,0
191,Pourya Shahrabadi,,,0,0,0,0,0,0,0,0.0,0,0
191,Prince Adu,,,0,0,0,0,0,0,0,0.0,0,0
191,Prince Amoako,,,0,0,0,0,0,0,0,0.0,0,0
191,Promise David,,,0,0,0,0,0,0,0,0.0,0,0
191,Quilindschy Hartman,,,0,0,0,0,0,0,0,0.0,0,0
191,Quinten Timber,,,0,0,0,0,0,0,0,0.0,0,0
192,Raed Chikhaoui,,,0,0,0,0,0,0,0,0.0,0,0
192,Rafael Leao,,,0,0,0,0,0,0,0,0.0,0,0
192,Rafael Mosquera,,,0,0,0,0,0,0,0,0.0,0,0
192,Rafael Santos Borre,,,0,0,0,0,0,0,0,0.0,0,0
192,Rafik Belghali,,,0,0,0,0,0,0,0,0.0,0,0
192,Raheem Edwards,,,0,0,0,0,0,0,0,0.0,0,0
192,Rajaei Ayed,,,0,0,0,0,0,0,0,0.0,0,0
192,Ralph Priso,,,0,0,0,0,0,0,0,0.0,0,0
192,Ramin Rezaeian,,,0,0,0,0,0,0,0,0.0,0,0
192,Ramiz Zerrouki,,,0,0,0,0,0,0,0,0.0,0,0
193,Ramon Juarez,MEX,,0,0,0,0,0,0,0,0.0,0,0
193,Ramon Sosa,,,0,0,0,0,0,0,0,0.0,0,0
193,Ramy Bensebaini,,,0,0,0,0,0,0,0,0.0,0,0
193,Ramy Rabia,,,0,0,0,0,0,0,0,0.0,0,0
193,Randal Kolo Muani,,,0,0,0,0,0,0,0,0.0,0,0
193,Rangelo Janga,,,0,0,0,0,0,0,0,0.0,0,0
193,Rani Khedira,,,0,0,0,0,0,0,0,0.0,0,0
193,Ransford Yeboah Koenigsdoerffer,,,0,0,0,0,0,0,0,0.0,0,0
193,Raphael Borges Rodrigues,,,0,0,0,0,0,0,0,0.0,0,0
193,Raphinha,,,0,0,0,0,0,0,0,0.0,0,0
194,Rassoul Ndiaye,,,0,0,0,0,0,0,0,0.0,0,0
194,Raul Florucz,,,0,0,0,0,0,0,0,0.0,0,0
194,Raul Jimenez,MEX,fw,0,0,0,0,0,0,0,0.0,0,0
194,Raul Rangel,MEX,gk,0,0,0,0,0,0,0,0.0,0,0
194,Rayan,,,0,0,0,0,0,0,0,0.0,0,0
194,Rayan Ait Nouri,,,0,0,0,0,0,0,0,0.0,0,0
194,Rayan Cherki,,,0,0,0,0,0,0,0,0.0,0,0
194,Rayan Elloumi,,,0,0,0,0,0,0,0,0.0,0,0
194,Rayan Hamed,,,0,0,0,0,0,0,0,0.0,0,0
194,Rayan Kolli,,,0,0,0,0,0,0,0,0.0,0,0
195,Rayane Bounida,,,0,0,0,0,0,0,0,0.0,0,0
195,Rayyan Ahmed,,,0,0,0,0,0,0,0,0.0,0,0
195,Razak Simpson,,,0,0,0,0,0,0,0,0.0,0,0
195,Rebin Sulaka,,,0,0,0,0,0,0,0,0.0,0,0
195,Redouane Berkane,,,0,0,0,0,0,0,0,0.0,0,0
195,Redouane Halhal,,,0,0,0,0,0,0,0,0.0,0,0
195,Reece James,,,0,0,0,0,0,0,0,0.0,0,0
195,Relebohile Mofokeng,RSA,fw,0,0,0,0,0,0,0,0.0,0,0
195,Remo Freuler,,,0,0,0,0,0,0,0,0.0,0,0
195,Renaldo Leaner,RSA,,0,0,0,0,0,0,0,0.0,0,0
196,Renato Veiga,,,0,0,0,0,0,0,0,0.0,0,0
196,Reo Hatate,,,0,0,0,0,0,0,0,0.0,0,0
196,Reza Ghandipour,,,0,0,0,0,0,0,0,0.0,0,0
196,Reziq Banihani,,,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Ade,,,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Goss,RSA,gk,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Horta,,,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Pepi,,,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Phillips,,,0,0,0,0,0,0,0,0.0,0,0
196,Ricardo Rodriguez,,,0,0,0,0,0,0,0,0.0,0,0
197,Ricardo Velho,,,0,0,0,0,0,0,0,0.0,0,0
197,Richard Ledezma,MEX,,0,0,0,0,0,0,0,0.0,0,0
197,Richard Rios,,,0,0,0,0,0,0,0,0.0,0,0
197,Richarlison,,,0,0,0,0,0,0,0,0.0,0,0
197,Richie Laryea,,,0,0,0,0,0,0,0,0.0,0,0
197,Ridle Baku,,,0,0,0,0,0,0,0,0.0,0,0
197,Ridvan Yilmaz,,,0,0,0,0,0,0,0,0.0,0,0
197,Riechedly Bazoer,,,0,0,0,0,0,0,0,0.0,0,0
197,Rihito Yamamoto,,,0,0,0,0,0,0,0,0.0,0,0
197,Riley Mcgree,,,0,0,0,0,0,0,0,0.0,0,0
198,Ritchy Valme,,,0,0,0,0,0,0,0,0.0,0,0
198,Ritsu Doan,,,0,0,0,0,0,0,0,0.0,0,0
198,Riyad Mahrez,,,0,0,0,0,0,0,0,0.0,0,0
198,Robbie Ure,,,0,0,0,0,0,0,0,0.0,0,0
198,Robby Mccrorie,,,0,0,0,0,0,0,0,0.0,0,0
198,Robert Andrich,,,0,0,0,0,0,0,0,0.0,0,0
198,Robert Morales,,,0,0,0,0,0,0,0,0.0,0,0
198,Robert Piris Da Motta,,,0,0,0,0,0,0,0,0.0,0,0
198,Robert Sanchez,,,0,0,0,0,0,0,0,0.0,0,0
198,Roberto Alvarado,MEX,fw,0,0,0,0,0,0,0,0.0,0,0
199,Robin Gosens,,,0,0,0,0,0,0,0,0.0,0,0
199,Robin Hranac,,,0,0,0,0,0,0,0,0.0,0,0
199,Robin Koch,,,0,0,0,0,0,0,0,0.0,0,0
199,Robin Le Normand,,,0,0,0,0,0,0,0,0.0,0,0
199,Robin Risser,,,0,0,0,0,0,0,0,0.0,0,0
199,Robin Roefs,,,0,0,0,0,0,0,0,0.0,0,0
199,Rocky Bushiri,,,0,0,0,0,0,0,0,0.0,0,0
199,Roderick Miller,,,0,0,0,0,0,0,0,0.0,0,0
199,Rodney Redes,,,0,0,0,0,0,0,0,0.0,0,0
199,Rodri,,,0,0,0,0,0,0,0,0.0,0,0
200,Rodrigo Aguirre,,,0,0,0,0,0,0,0,0.0,0,0
200,Rodrigo Bentancur,,,0,0,0,0,0,0,0,0.0,0,0
200,Rodrigo De Paul,,,0,0,0,0,0,0,0,0.0,0,0
200,Rodrigo Mora,,,0,0,0,0,0,0,0,0.0,0,0
200,Rodrigo Zalazar,,,0,0,0,0,0,0,0,0.0,0,0
200,Roger Fernandes,,,0,0,0,0,0,0,0,0.0,0,0
200,Roger Ibanez,,,0,0,0,0,0,0,0,0.0,0,0
200,Romain Perraud,,,0,0,0,0,0,0,0,0.0,0,0
200,Roman Celentano,,,0,0,0,0,0,0,0,0.0,0,0
200,Romano Schmid,,,0,0,0,0,0,0,0,0.0,0,0
201,Romelu Lukaku,,,0,0,0,0,0,0,0,0.0,0,0
201,Romeo Lavia,,,0,0,0,0,0,0,0,0.0,0,0
201,Romeo Vermant,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronald Araujo,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronald Donkor,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronaldo Damus,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronaldo De Jesus,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronaldo Martinez,,,0,0,0,0,0,0,0,0.0,0,0
201,Ronwen Williams,RSA,gk,0,0,0,0,0,0,0,0.0,0,0
201,Roony Bardghji,,,0,0,0,0,0,0,0,0.0,0,0
202,Roozbeh Cheshmi,,,0,0,0,0,0,0,0,0.0,0,0
202,Roshon Van Eijma,,,0,0,0,0,0,0,0,0.0,0,0
202,Ross Mccrorie,,,0,0,0,0,0,0,0,0.0,0,0
202,Ross Stewart,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruairidh Adams,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruben Dias,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruben Lezcano,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruben Loftus Cheek,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruben Neves,,,0,0,0,0,0,0,0,0.0,0,0
202,Ruben Providence,,,0,0,0,0,0,0,0,0.0,0,0
203,Ruben Vargas,,,0,0,0,0,0,0,0,0.0,0,0
203,Rui Silva,,,0,0,0,0,0,0,0,0.0,0,0
203,Rustam Ashurmatov,,,0,0,0,0,0,0,0,0.0,0,0
203,Rustam Turdimurodov,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan Christie,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan Gauld,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan Gravenberch,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan Mendes,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan One,,,0,0,0,0,0,0,0,0.0,0,0
203,Ryan Porteous,,,0,0,0,0,0,0,0,0.0,0,0
204,Ryan Thomas,,,0,0,0,0,0,0,0,0.0,0,0
204,Ryoya Morishita,,,0,0,0,0,0,0,0,0.0,0,0
204,Ryunosuke Sato,,,0,0,0,0,0,0,0,0.0,0,0
204,Sabri Ben Hessen,,,0,0,0,0,0,0,0,0.0,0,0
204,Sacha Boey,,,0,0,0,0,0,0,0,0.0,0,0
204,Sadio Mane,,,0,0,0,0,0,0,0,0.0,0,0
204,Saed Alrosan,,,0,0,0,0,0,0,0,0.0,0,0
204,Saeid Ezatolahi,,,0,0,0,0,0,0,0,0.0,0,0
204,Said Benrahma,,,0,0,0,0,0,0,0,0.0,0,0
204,Said El Mala,,,0,0,0,0,0,0,0,0.0,0,0
205,Sajjad Jasim,,,0,0,0,0,0,0,0,0.0,0,0
205,Salah Mohsen,,,0,0,0,0,0,0,0,0.0,0,0
205,Salah Zakaria,,,0,0,0,0,0,0,0,0.0,0,0
205,Saleem Obaid,,,0,0,0,0,0,0,0,0.0,0,0
205,Saleh Abu Alshamat,,,0,0,0,0,0,0,0,0.0,0,0
205,Saleh Alshehri,,,0,0,0,0,0,0,0,0.0,0,0
205,Saleh Hardani,,,0,0,0,0,0,0,0,0.0,0,0
205,Salem Aldawsari,,,0,0,0,0,0,0,0,0.0,0,0
205,Salih Ozcan,,,0,0,0,0,0,0,0,0.0,0,0
205,Salim Adams,,,0,0,0,0,0,0,0,0.0,0,0
206,Salis Abdul Samed,,,0,0,0,0,0,0,0,0.0,0,0
206,Sam Adekugbe,,,0,0,0,0,0,0,0,0.0,0,0
206,Sam Sutton,,,0,0,0,0,0,0,0,0.0,0,0
206,Saman Fallah,,,0,0,0,0,0,0,0,0.0,0,0
206,Saman Ghoddos,,,0,0,0,0,0,0,0,0.0,0,0
206,Samed Bazdar,,,0,0,0,0,0,0,0,0.0,0,0
206,Samet Akaydin,,,0,0,0,0,0,0,0,0.0,0,0
206,Samir Chergui,,,0,0,0,0,0,0,0,0.0,0,0
206,Samir El Mourabet,,,0,0,0,0,0,0,0,0.0,0,0
206,Samson Baidoo,,,0,0,0,0,0,0,0,0.0,0,0
207,Samu Costa,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Dahl,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Essende,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Lino,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Mbangula,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Moutoussamy,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Piette,,,0,0,0,0,0,0,0,0.0,0,0
207,Samuel Silvera,,,0,0,0,0,0,0,0,0.0,0,0
207,Samukele Kabini,RSA,df,0,0,0,0,0,0,0,0.0,0,0
207,Sander Berge,,,0,0,0,0,0,0,0,0.0,0,0
208,Sander Tangvik,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Arias,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Beltran,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Bueno,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Castro,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Gimenez,MEX,fw,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Homenchenko,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Mele,,,0,0,0,0,0,0,0,0.0,0,0
208,Santiago Rojas,,,0,0,0,0,0,0,0,0.0,0,0
208,Sardor Bakhromov,,,0,0,0,0,0,0,0,0.0,0,0
209,Sarpreet Singh,,,0,0,0,0,0,0,0,0.0,0,0
209,Sasa Kalajdzic,,,0,0,0,0,0,0,0,0.0,0,0
209,Sascha Britschgi,,,0,0,0,0,0,0,0,0.0,0,0
209,Sascha Horvath,,,0,0,0,0,0,0,0,0.0,0,0
209,Saud Abdulhamid,,,0,0,0,0,0,0,0,0.0,0,0
209,Saul Salcedo,,,0,0,0,0,0,0,0,0.0,0,0
209,Savinho,,,0,0,0,0,0,0,0,0.0,0,0
209,Sayfallah Ltaief,,,0,0,0,0,0,0,0,0.0,0,0
209,Scott Bain,,,0,0,0,0,0,0,0,0.0,0,0
209,Scott Mckenna,,,0,0,0,0,0,0,0,0.0,0,0
210,Scott Mctominay,,,0,0,0,0,0,0,0,0.0,0,0
210,Sead Kolasinac,,,0,0,0,0,0,0,0,0.0,0,0
210,Sean Zawadzki,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastiaan Bornauw,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Berhalter,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Caceres,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Gomez,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Nanasi,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Sebulonsen,,,0,0,0,0,0,0,0,0.0,0,0
210,Sebastian Soria,,,0,0,0,0,0,0,0,0.0,0,0
211,Sebastian Tounekti,,,0,0,0,0,0,0,0,0.0,0,0
211,Sebastian Villa,,,0,0,0,0,0,0,0,0.0,0,0
211,Sebastien Haller,,,0,0,0,0,0,0,0,0.0,0,0
211,Seifeddine Jaziri,,,0,0,0,0,0,0,0,0.0,0,0
211,Seko Fofana,,,0,0,0,0,0,0,0,0.0,0,0
211,Semih Kilicsoy,,,0,0,0,0,0,0,0,0.0,0,0
211,Senne Lammens,,,0,0,0,0,0,0,0,0.0,0,0
211,Seo Minwoo,,,0,0,0,0,0,0,0,0.0,0,0
211,Seol Youngwoo,,,0,0,0,0,0,0,0,0.0,0,0
211,Sergino Dest,,,0,0,0,0,0,0,0,0.0,0,0
212,Sergio Gomez,,,0,0,0,0,0,0,0,0.0,0,0
212,Sergio Rochet,,,0,0,0,0,0,0,0,0.0,0,0
212,Shahab Zahedi,,,0,0,0,0,0,0,0,0.0,0,0
212,Shahriyar Moghanloo,,,0,0,0,0,0,0,0,0.0,0,0
212,Shehab Mamdouh,,,0,0,0,0,0,0,0,0.0,0,0
212,Shelton Guillaume,,,0,0,0,0,0,0,0,0.0,0,0
212,Sherel Floranus,,,0,0,0,0,0,0,0,0.0,0,0
212,Sherko Kareem,,,0,0,0,0,0,0,0,0.0,0,0
212,Sherzod Esanov,,,0,0,0,0,0,0,0,0.0,0,0
212,Sherzod Nasrullaev,,,0,0,0,0,0,0,0,0.0,0,0
213,Shin Minha,,,0,0,0,0,0,0,0,0.0,0,0
213,Shogo Taniguchi,,,0,0,0,0,0,0,0,0.0,0,0
213,Shoja Khalilzadeh,,,0,0,0,0,0,0,0,0.0,0,0
213,Shunsuke Mito,,,0,0,0,0,0,0,0,0.0,0,0
213,Shurandy Sambo,,,0,0,0,0,0,0,0,0.0,0,0
213,Shuto Machino,,,0,0,0,0,0,0,0,0.0,0,0
213,Sidny Lopes Cabral,,,0,0,0,0,0,0,0,0.0,0,0
213,Silvan Widmer,,,0,0,0,0,0,0,0,0.0,0,0
213,Simon Adingra,,,0,0,0,0,0,0,0,0.0,0,0
213,Simon Banza,,,0,0,0,0,0,0,0,0.0,0,0
214,Simon Eriksson,,,0,0,0,0,0,0,0,0.0,0,0
214,Simon Olsson,,,0,0,0,0,0,0,0,0.0,0,0
214,Simon Sohm,,,0,0,0,0,0,0,0,0.0,0,0
214,Sinaly Diomande,,,0,0,0,0,0,0,0,0.0,0,0
214,Sindre Walle Egeli,,,0,0,0,0,0,0,0,0.0,0,0
214,Siphesihle Mkhize,RSA,,0,0,0,0,0,0,0,0.0,0,0
214,Sipho Chaine,RSA,gk,0,0,0,0,0,0,0,0.0,0,0
214,Slim Bouaskar,,,0,0,0,0,0,0,0,0.0,0,0
214,Sofiane Boufal,,,0,0,0,0,0,0,0,0.0,0,0
214,Sofiane Diop,,,0,0,0,0,0,0,0,0.0,0,0
215,Sofyan Amrabat,,,0,0,0,0,0,0,0,0.0,0,0
215,Sohaib Nair,,,0,0,0,0,0,0,0,0.0,0,0
215,Solomon Agbasi,,,0,0,0,0,0,0,0,0.0,0,0
215,Son Heungmin,,,0,0,0,0,0,0,0,0.0,0,0
215,Sondre Brunstad Fet,,,0,0,0,0,0,0,0,0.0,0,0
215,Sondre Langas,,,0,0,0,0,0,0,0,0.0,0,0
215,Sondre Orjasaeter,,,0,0,0,0,0,0,0,0.0,0,0
215,Song Bumkeun,,,0,0,0,0,0,0,0,0.0,0,0
215,Sontje Hansen,,,0,0,0,0,0,0,0,0.0,0,0
215,Sota Kawasaki,,,0,0,0,0,0,0,0,0.0,0,0
216,Sota Kitano,,,0,0,0,0,0,0,0,0.0,0,0
216,Souffian El Karouani,,,0,0,0,0,0,0,0,0.0,0,0
216,Soufiane Benjdida,,,0,0,0,0,0,0,0,0.0,0,0
216,Soufiane Bouftini,,,0,0,0,0,0,0,0,0.0,0,0
216,Soufiane El Faouzi,,,0,0,0,0,0,0,0,0.0,0,0
216,Soufiane Rahimi,,,0,0,0,0,0,0,0,0.0,0,0
216,Sphephelo Sithole,RSA,mf,0,0,0,0,0,0,0,0.0,0,0
216,Sphesihle Maduna,RSA,,0,0,0,0,0,0,0,0.0,0,0
216,Stefan De Vrij,,,0,0,0,0,0,0,0,0.0,0,0
216,Stefan Posch,,,0,0,0,0,0,0,0,0.0,0,0
217,Stepan Chaloupek,,,0,0,0,0,0,0,0,0.0,0,0
217,Stephane Cueni,,,0,0,0,0,0,0,0,0.0,0,0
217,Stephane Lambese,,,0,0,0,0,0,0,0,0.0,0,0
217,Stephen Eustaquio,,,0,0,0,0,0,0,0,0.0,0,0
217,Stephen Welsh,,,0,0,0,0,0,0,0,0.0,0,0
217,Steve Kapuadi,,,0,0,0,0,0,0,0,0.0,0,0
217,Steven Moreira,,,0,0,0,0,0,0,0,0.0,0,0
217,Stevenson Jeudi,,,0,0,0,0,0,0,0,0.0,0,0
217,Stian Gregersen,,,0,0,0,0,0,0,0,0.0,0,0
217,Stiven Mendoza,,,0,0,0,0,0,0,0,0.0,0,0
218,Stjepan Radeljic,,,0,0,0,0,0,0,0,0.0,0,0
218,Stopira,,,0,0,0,0,0,0,0,0.0,0,0
218,Storm Roux,,,0,0,0,0,0,0,0,0.0,0,0
218,Stuart Findlay,,,0,0,0,0,0,0,0,0.0,0,0
218,Suad Natiq,,,0,0,0,0,0,0,0,0.0,0,0
218,Sultan Albrake,,,0,0,0,0,0,0,0,0.0,0,0
218,Sultan Mandash,,,0,0,0,0,0,0,0,0.0,0,0
218,Sven Botman,,,0,0,0,0,0,0,0,0.0,0,0
218,Taha Ali,,,0,0,0,0,0,0,0,0.0,0,0
218,Taher Mohamed,,,0,0,0,0,0,0,0,0.0,0,0
219,Tahith Chong,,,0,0,0,0,0,0,0,0.0,0,0
219,Tahsin Mohammed,,,0,0,0,0,0,0,0,0.0,0,0
219,Taishi Brandon Nozawa,,,0,0,0,0,0,0,0,0.0,0,0
219,Tajon Buchanan,,,0,0,0,0,0,0,0,0.0,0,0
219,Takefusa Kubo,,,0,0,0,0,0,0,0,0.0,0,0
219,Takehiro Tomiyasu,,,0,0,0,0,0,0,0,0.0,0,0
219,Takuma Asano,,,0,0,0,0,0,0,0,0.0,0,0
219,Tani Oluwaseyi,,,0,0,0,0,0,0,0,0.0,0,0
219,Tanner Tessmann,,,0,0,0,0,0,0,0,0.0,0,0
219,Tarek Alaa,,,0,0,0,0,0,0,0,0.0,0,0
220,Tarek Salman,,,0,0,0,0,0,0,0,0.0,0,0
220,Tarik Karic,,,0,0,0,0,0,0,0,0.0,0,0
220,Tarik Muharemovic,,,0,0,0,0,0,0,0,0.0,0,0
220,Tatsuhiro Sakamoto,,,0,0,0,0,0,0,0,0.0,0,0
220,Tawfik Bentayeb,,,0,0,0,0,0,0,0,0.0,0,0
220,Teboho Mokoena,RSA,mf,0,0,0,0,0,0,0,0.0,0,0
220,Telmo Arcanjo,,,0,0,0,0,0,0,0,0.0,0,0
220,Teo Michel,,,0,0,0,0,0,0,0,0.0,0,0
220,Terry Yegbe,,,0,0,0,0,0,0,0,0.0,0,0
220,Tete Yengi,,,0,0,0,0,0,0,0,0.0,0,0
221,Teun Koopmeiners,,,0,0,0,0,0,0,0,0.0,0,0
221,Thabang Matuludi,RSA,df,0,0,0,0,0,0,0,0.0,0,0
221,Thabo Moloisane,RSA,,0,0,0,0,0,0,0,0.0,0,0
221,Thalente Mbatha,RSA,mf,0,0,0,0,0,0,0,0.0,0,0
221,Thapelo Maseko,RSA,fw,0,0,0,0,0,0,0,0.0,0,0
221,Thapelo Morena,RSA,,0,0,0,0,0,0,0,0.0,0,0
221,Thelo Aasgaard,,,0,0,0,0,0,0,0,0.0,0,0
221,Themba Zwane,RSA,mf,0,0,0,0,0,0,0,0.0,0,0
